Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Marshawn Lynch,7-8,30,1.6666666666666667,3,0.6340430537583814,4.953617810760667,0.8958448753462604,4.437673130193906
Marshawn Lynch,9-10,33,2.1818181818181817,4,0.7271227895905764,5.450665017012064,1.6060606060606062,8.754098360655739
Marshawn Lynch,11-12,33,2.5757575757575757,3,0.7870883449047665,5.169257846875917,1.6661779081133918,8.612903225806452
Marshawn Lynch,13-14,25,3.44,3,0.9980478790424191,3.8650839606253617,2.467142857142857,9.535714285714286
Marshawn Lynch,15-16,30,4.233333333333333,4,1.1699442727728917,4.592889908256881,3.7810298102981035,17.365853658536583
Marshawn Lynch,17-18,36,3.5277777777777777,1,0.9677276074749148,5.806100875868318,1.0949074074074074,6.357142857142858
Marshawn Lynch,19-20,44,3.75,1,0.9999126790080335,6.155619596541787,1.0981012658227849,6.7594936708860756
Marshawn Lynch,21-22,30,4.633333333333334,1,1.2055501338738335,4.622042700519331,1.8634408602150536,8.612903225806452
Marshawn Lynch,23-24,32,4.625,2,1.1825691929643043,4.321699544764796,3.168269230769231,13.692307692307693
Marshawn Lynch,25-26,25,3.68,0,0.8914488384465331,3.2576866764275256,0.0,0.0
Marshawn Lynch,27-28,31,3.096774193548387,0,0.764441533395193,4.202589489718203,0.0,0.0
Marshawn Lynch,29-30,24,4.5,0,1.0857737150364006,2.907441016333938,0.0,0.0
Marshawn Lynch,31-32,35,5.428571428571429,0,1.24184791287407,4.566332763254336,0.0,0.0
Marshawn Lynch,33-34,41,4.073170731707317,1,1.0163467880552914,5.080993269900209,3.503252032520325,17.8
Marshawn Lynch,35-36,51,3.5686274509803924,0,0.8414398178223909,5.878264623354197,0.0,0.0
Marshawn Lynch,37-38,27,4.62962962962963,0,1.042565846518086,3.3382727483213706,0.0,0.0
Marshawn Lynch,39-40,42,3.857142857142857,1,0.9085583499087218,4.540080971659918,4.704761904761904,21.36
Marshawn Lynch,41-42,30,6.766666666666667,0,1.5064488908362135,3.5031707850426415,0.0,0.0
Marshawn Lynch,43-44,33,4.363636363636363,0,1.0077922077922077,3.6334020618556697,0.0,0.0
Marshawn Lynch,45-46,37,4.702702702702703,0,1.074099614307251,3.8054699537750385,0.0,0.0
Marshawn Lynch,47-48,41,5.414634146341464,0,1.272653001275967,4.382305844675741,0.0,0.0
Marshawn Lynch,49-50,47,4.148936170212766,0,0.9381732965278746,4.438981252210824,0.0,0.0
